id_rank,CREDIT_FLAG,AGE,adr_stability_days,consume_steady_byxs_1y,last_1y_total_active_biz_cnt,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,relevant_stability,sns_pii,use_mobile_2_cnt_1y,activity_area_stability,positive_biz_cnt_1y
20855,0,54,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,2,1,1
1940,1,28,2,9,4,3,3,4,2,3,4,6,3,4,6,3,1,1,1,1,1,1,2,2,2,1,3,5,6,2,2,3,1
3028,1,27,2,10,7,5,5,5,4,6,8,8,4,5,5,2,6,5,3,4,4,4,6,4,4,4,4,3,2,5,2,2,1
22687,0,38,4,5,10,4,5,3,4,7,8,6,6,7,4,9,10,10,1,3,4,1,1,3,4,7,7,1,5,9,2,4,1
4592,1,28,4,10,8,7,8,9,7,6,7,5,2,2,4,4,8,5,1,1,1,1,1,1,1,1,1,1,2,8,2,2,1
24878,0,36,7,9,5,2,2,3,3,7,9,10,7,8,8,4,10,10,1,2,2,4,4,3,3,6,6,8,5,7,2,4,2
25133,0,27,4,10,7,2,2,2,2,7,8,8,5,6,5,6,5,5,2,3,4,1,1,2,2,5,6,5,9,6,1,4,2
5179,1,34,4,7,3,2,2,2,2,3,3,6,5,4,7,3,1,1,2,2,2,7,4,4,3,2,2,7,4,2,2,7,1
5211,1,26,2,4,7,7,7,6,6,8,8,8,8,9,9,10,9,9,1,2,2,3,3,2,2,5,4,2,3,8,1,3,2
7286,1,26,3,7,7,9,9,3,9,5,6,2,3,3,3,10,6,5,1,2,2,3,3,3,2,7,6,4,5,6,2,2,1
8431,1,36,10,2,10,8,9,10,11,9,9,9,10,11,10,6,1,1,1,1,2,4,4,4,4,10,9,9,6,9,2,7,1
9886,1,34,4,5,6,11,12,11,11,9,10,8,6,7,6,6,3,4,2,2,2,7,7,6,7,10,10,10,3,8,1,3,1
10673,1,30,5,7,6,2,2,2,2,2,2,2,3,2,3,6,5,6,1,1,1,1,2,2,2,3,3,5,4,2,2,2,1
13416,1,32,8,8,6,8,8,7,8,7,8,9,10,10,13,4,3,3,1,1,2,1,1,3,3,4,4,3,3,6,2,4,2
14291,1,29,10,10,7,8,8,9,8,5,6,3,6,8,6,7,4,4,1,3,3,8,6,4,4,6,5,3,4,7,2,4,2
14772,1,29,3,4,2,1,1,1,1,2,2,3,4,3,4,9,8,9,2,2,2,1,1,1,1,1,1,1,2,1,1,4,1
14990,1,34,9,4,9,6,6,7,8,6,5,4,9,7,4,8,10,10,3,3,3,9,8,9,10,10,10,9,4,9,2,4,2
15672,1,25,1,1,3,5,3,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
17325,1,30,5,7,6,5,6,6,5,8,6,7,4,5,4,2,10,8,3,4,4,3,3,3,4,8,6,4,4,5,2,4,2
17397,1,31,9,10,8,8,9,9,8,2,3,4,5,5,6,9,6,4,1,1,1,1,4,4,3,5,4,9,8,7,1,3,1
18441,1,37,9,9,6,13,12,5,14,5,5,4,4,5,6,2,3,3,1,2,2,1,1,1,2,2,5,10,5,2,1,5,2
18520,1,44,8,9,2,1,1,1,1,2,1,1,2,1,1,9,2,2,1,1,1,1,1,1,1,1,1,8,2,1,1,3,1
20965,0,36,1,1,3,2,1,1,2,2,1,1,4,1,1,10,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1
634,1,27,2,5,8,5,3,4,7,8,6,8,8,9,11,3,3,3,3,3,3,4,3,4,4,7,5,3,8,6,2,4,2
2801,1,28,2,10,6,9,10,9,11,9,6,4,4,4,4,3,2,2,1,1,1,4,3,2,2,4,3,2,2,4,1,2,2
22886,0,36,3,9,7,4,3,3,4,6,6,7,8,6,8,9,10,10,2,2,3,4,3,3,4,7,5,3,4,5,3,3,1
23884,0,27,6,9,8,7,6,6,7,15,14,15,12,12,13,5,5,4,1,2,3,10,8,7,6,6,5,8,4,7,2,3,1
4370,1,21,4,5,7,3,3,3,3,4,4,5,4,3,2,3,7,4,1,2,2,1,1,1,1,1,1,1,9,3,1,4,2
24226,0,23,2,10,6,4,4,4,4,7,7,8,7,7,8,7,9,8,2,3,3,4,3,2,2,3,3,3,5,5,2,5,2
24355,0,26,2,8,4,2,2,2,2,3,3,3,5,4,5,2,8,5,1,1,1,2,2,2,2,3,3,3,6,2,2,2,1
24531,0,33,5,6,9,2,2,2,2,6,7,9,4,4,4,2,8,5,4,5,5,4,6,5,4,8,5,3,3,5,2,2,3
5181,1,23,6,9,3,1,1,1,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,2,4,1,2,5,1
25566,0,30,8,7,5,2,1,1,4,3,2,2,5,2,2,8,6,5,3,3,4,1,1,1,1,1,1,3,4,2,2,2,1
6308,1,38,10,4,7,9,9,9,10,4,4,5,6,7,8,5,2,2,1,2,2,8,6,7,6,10,8,8,2,5,1,4,2
6691,1,40,5,8,5,2,2,2,3,3,5,5,6,8,8,10,4,6,1,1,1,1,1,1,1,1,1,7,2,2,1,3,1
6982,1,21,4,7,5,3,3,3,3,4,4,4,6,7,6,5,3,3,1,2,2,1,1,1,1,1,1,1,6,3,2,4,1
7048,1,36,8,10,4,9,9,10,9,6,7,5,5,5,7,7,8,8,1,1,2,4,4,4,3,5,5,9,3,1,1,2,2
7190,1,30,10,2,6,7,7,7,4,7,7,7,10,10,10,9,7,9,1,2,2,3,2,2,2,2,2,3,9,7,3,3,1
8102,1,29,7,9,6,1,1,1,4,2,2,3,4,3,5,8,4,6,1,1,1,1,1,1,1,1,1,1,5,6,2,4,1
9272,1,35,7,10,6,7,8,9,7,9,11,11,5,6,8,6,3,3,1,1,1,1,1,1,1,1,2,9,2,5,1,2,2
9349,1,30,7,5,9,4,4,4,3,6,7,8,9,10,10,7,9,7,1,1,1,1,1,1,1,1,1,1,8,6,2,5,2
10071,1,37,2,3,9,5,4,2,7,4,5,6,6,5,5,3,3,2,1,2,3,4,4,4,4,9,6,3,3,9,2,4,2
10550,1,37,10,6,6,8,8,8,8,2,2,1,4,2,1,9,3,4,1,1,2,1,1,1,1,1,4,8,6,1,1,3,1
11356,1,34,2,8,3,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
13494,1,33,10,10,7,7,6,6,9,5,7,8,5,7,9,6,4,3,1,2,3,1,7,5,4,3,8,10,4,4,2,3,3
13723,1,26,3,9,7,6,3,2,6,7,7,9,4,3,6,7,7,7,1,1,2,1,1,1,1,1,2,6,7,6,1,3,1
16209,1,23,5,3,3,1,1,1,1,2,2,2,2,3,4,6,1,1,3,3,3,1,1,1,1,1,1,1,9,1,1,2,1
16403,1,32,4,3,8,9,8,9,9,9,9,7,10,10,10,5,9,10,1,1,1,4,3,3,3,7,6,6,8,8,1,9,2
17162,1,35,2,8,7,5,4,4,5,7,6,7,7,5,8,7,5,6,1,2,2,3,3,3,2,6,4,5,9,5,1,4,1
17680,1,29,6,6,6,2,2,2,2,3,4,4,3,3,5,2,6,6,1,1,1,4,5,4,4,10,9,8,9,3,2,5,2
18268,1,43,2,7,2,1,1,1,2,2,2,4,3,3,6,8,2,2,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1
18659,1,33,1,6,4,8,4,4,10,4,2,2,2,2,2,1,1,1,1,1,1,3,3,4,4,10,9,6,3,5,1,1,1
19638,1,22,3,2,8,3,4,5,3,2,2,3,3,3,4,2,10,8,1,1,2,3,3,3,3,8,9,5,8,6,2,8,2
862,1,32,7,3,6,4,4,3,3,9,9,10,9,9,9,5,9,9,3,3,3,1,1,1,1,1,1,6,8,3,2,5,2
3031,1,23,1,5,8,7,7,7,6,9,10,12,11,12,15,1,6,4,2,2,3,1,1,1,1,1,1,1,3,9,2,1,4
22575,0,30,2,2,10,5,6,6,5,9,10,11,9,9,10,4,10,10,3,4,5,2,2,2,2,5,5,4,6,9,2,2,2
3876,1,25,6,2,10,6,5,6,6,5,5,5,8,8,9,3,9,8,3,4,4,4,3,3,3,8,5,3,5,6,2,4,2
4177,1,35,4,7,6,2,2,3,2,5,6,7,6,8,8,9,4,5,1,1,1,1,1,1,1,1,1,1,2,8,1,4,1
24348,0,28,7,5,6,5,5,6,4,5,5,7,6,6,9,7,7,6,1,2,4,1,1,1,1,1,4,5,3,5,4,5,1
25038,0,48,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,8,1,2,2,1
6189,1,30,4,5,10,3,3,4,3,7,7,5,9,8,5,6,3,4,4,5,5,1,2,3,3,7,5,3,4,6,3,9,1
6674,1,42,7,4,8,15,15,14,14,10,10,8,9,9,8,6,5,7,2,2,2,7,6,5,6,10,9,8,8,6,2,4,2
6684,1,41,9,8,8,9,5,2,10,9,9,11,8,8,6,5,2,2,1,2,2,1,4,3,3,2,3,5,2,6,1,2,2
8706,1,29,4,7,8,8,8,8,7,5,5,7,7,6,5,3,3,3,3,4,4,3,2,2,2,3,3,2,3,6,1,7,3
11706,1,28,4,4,4,5,5,2,5,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,3,1
13644,1,24,2,8,10,6,6,6,6,10,10,12,7,8,8,2,10,9,3,4,4,6,9,7,5,6,5,1,8,9,4,7,1
14013,1,27,3,6,9,9,9,9,8,6,6,7,5,6,7,8,5,5,1,1,2,4,3,3,3,5,4,3,6,7,1,4,2
14589,1,31,3,10,3,2,2,1,2,2,2,2,2,2,2,4,1,1,2,2,2,1,1,1,1,1,1,1,5,1,1,5,1
14961,1,36,3,9,7,11,12,12,10,10,12,10,11,10,9,6,1,1,1,2,2,1,1,1,1,1,1,1,7,6,2,3,1
16750,1,29,7,3,6,5,4,3,6,9,9,10,7,8,8,9,8,9,2,3,3,1,1,1,1,1,2,1,5,8,1,2,1
18157,1,42,2,7,4,10,11,11,10,2,2,2,2,2,3,3,2,2,3,3,3,1,1,1,1,1,1,1,3,1,2,3,1
19445,1,31,7,10,8,5,5,5,4,6,7,9,6,7,9,6,10,10,2,4,4,4,4,4,3,3,3,8,4,6,2,3,1
451,1,29,9,2,10,14,14,14,15,6,7,6,8,6,7,3,4,4,1,2,2,7,6,7,6,10,10,10,5,5,1,3,5
1390,1,38,10,7,5,11,6,7,14,9,8,9,7,6,8,4,4,6,3,3,3,6,4,4,5,7,8,10,3,7,2,2,1
1480,1,25,6,2,10,8,9,9,8,8,8,7,9,10,9,6,9,8,1,1,2,1,3,2,2,2,2,2,9,9,1,7,2
1934,1,40,2,8,5,3,3,4,2,4,4,6,6,6,7,3,8,6,1,2,3,1,1,1,2,2,3,6,9,4,2,3,2
2099,1,32,2,4,7,8,8,8,9,9,8,9,8,8,10,2,3,3,2,3,3,1,1,1,2,2,6,8,2,8,2,3,2
3248,1,26,6,2,10,2,3,2,3,9,9,9,9,9,8,4,5,6,4,4,4,9,8,7,7,10,10,9,3,8,1,4,2
3392,1,28,4,5,6,8,1,1,7,5,5,7,3,2,2,4,8,8,1,1,3,10,6,5,6,9,9,5,9,5,1,3,1
4188,1,30,10,6,10,9,8,8,9,10,12,14,14,15,15,10,6,10,2,2,2,10,10,10,10,8,10,10,5,8,2,5,3
4512,1,27,5,8,4,2,2,1,2,2,2,2,2,2,3,2,5,3,1,1,1,2,2,2,2,5,4,3,9,2,2,2,1
4566,1,28,7,8,9,9,9,6,8,10,13,9,8,9,8,3,4,4,2,2,3,4,6,6,6,10,8,4,3,9,2,6,2
4719,1,29,8,6,7,2,2,3,2,8,7,7,9,8,9,2,9,8,3,4,5,5,4,4,5,8,8,7,4,4,2,5,3
24809,0,37,7,7,7,3,3,3,3,9,9,9,7,8,9,6,10,9,3,4,5,3,2,2,3,7,7,10,3,7,3,5,3
25131,0,24,5,7,6,2,2,2,2,2,2,3,4,4,4,8,5,6,1,2,2,1,1,1,1,1,1,1,4,4,3,3,3
5732,1,39,10,3,6,10,10,10,10,7,6,7,9,9,9,2,2,2,1,1,1,3,4,4,4,8,6,3,4,6,1,4,1
6956,1,31,8,7,5,2,2,2,2,5,5,7,7,7,8,5,4,8,1,1,1,1,1,1,1,1,1,2,5,1,1,3,1
8870,1,33,7,5,6,7,7,7,8,8,8,9,8,9,10,8,2,3,2,2,2,10,10,10,9,8,6,10,6,4,2,3,2
9820,1,32,7,3,9,2,3,3,7,7,8,8,10,10,10,8,4,7,1,2,3,5,4,3,3,6,5,9,5,8,2,3,2
20511,0,31,6,10,10,7,6,5,6,4,3,4,6,6,6,4,5,5,2,4,4,2,2,3,3,4,4,8,6,4,2,2,5
10895,1,41,10,5,9,2,2,2,6,5,4,6,6,5,3,8,4,3,1,2,2,10,10,10,10,9,10,10,5,8,2,4,3
10935,1,30,7,5,3,2,2,2,2,3,4,6,3,3,3,2,4,3,1,1,1,1,1,1,1,1,1,3,3,2,1,5,1
13852,1,32,4,10,6,3,4,5,6,8,9,10,11,12,14,10,5,8,1,1,1,1,1,1,1,1,2,8,2,9,1,5,2
16158,1,31,2,7,2,2,2,2,2,2,2,3,3,3,5,7,1,1,1,2,2,1,1,1,1,1,1,3,2,1,2,4,2
16198,1,28,10,2,6,3,3,3,3,5,6,6,9,9,10,7,5,6,1,1,2,4,3,3,3,9,8,8,5,8,1,3,4
17571,1,32,2,3,6,6,5,2,6,6,6,4,4,4,5,3,6,4,1,1,3,1,2,2,3,7,5,6,2,4,1,4,2
18077,1,35,4,8,6,4,4,4,3,7,4,5,7,3,4,10,7,8,1,1,1,5,4,4,4,9,7,5,6,3,2,4,1
19302,1,55,4,9,3,3,3,2,2,2,2,3,3,3,5,9,1,1,2,2,2,1,1,1,1,1,1,1,6,1,2,2,1
575,1,27,10,4,10,5,5,5,5,12,13,10,11,11,10,5,10,10,3,5,5,4,4,5,5,10,8,4,5,8,2,3,5
747,1,46,3,8,3,2,2,2,2,3,4,3,3,2,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,2
1402,1,29,8,8,5,5,5,6,4,4,4,4,4,3,4,3,2,2,1,3,3,1,2,2,2,2,7,3,4,5,1,3,2
1781,1,24,1,10,8,5,5,5,4,4,4,5,2,2,2,1,3,3,1,2,2,1,1,1,1,1,1,1,5,4,2,1,1
1933,1,22,3,6,7,3,3,4,3,7,7,9,8,8,9,5,7,5,1,3,3,1,1,1,1,1,1,1,9,6,2,3,2
21981,0,27,2,7,7,2,2,1,2,7,7,8,7,7,6,10,3,2,1,3,4,1,2,2,2,3,5,3,6,2,3,2,1
22001,0,21,3,9,9,3,2,1,2,6,5,3,7,8,4,3,7,6,2,2,4,1,1,2,2,5,5,3,6,7,3,2,1
2734,1,28,2,9,5,3,4,5,3,4,5,7,5,3,4,7,5,5,1,1,2,1,1,1,1,1,1,2,3,1,4,3,2
22578,0,29,2,9,7,2,2,2,2,8,9,6,4,2,2,4,5,4,1,1,1,2,2,2,2,3,3,2,3,9,2,2,1
25069,0,33,5,8,10,4,4,4,3,5,5,7,8,8,9,8,7,8,4,5,5,3,4,4,4,7,5,3,5,7,3,5,3
6274,1,48,10,5,3,2,2,3,2,2,3,4,5,7,7,3,1,1,1,1,2,1,1,1,1,1,1,9,5,1,1,3,1
47,1,24,4,2,9,9,8,7,8,6,5,7,9,8,9,7,7,8,2,2,2,5,5,5,5,10,8,4,4,7,2,4,2
7828,1,25,7,8,8,5,6,7,5,3,3,3,5,5,5,7,6,8,1,2,3,5,4,3,2,2,4,4,4,7,2,2,1
8191,1,29,8,7,10,9,9,9,9,8,7,8,5,7,7,10,10,9,3,3,3,3,3,5,4,9,6,7,5,9,2,2,2
8519,1,29,2,8,5,3,3,1,2,3,4,4,2,2,3,3,1,1,1,1,1,1,2,2,2,3,3,3,2,7,2,5,1
10441,1,30,9,7,10,9,7,7,12,7,5,5,7,7,7,9,4,6,2,2,3,4,4,4,4,10,10,10,5,8,2,4,2
10564,1,33,9,10,6,1,1,1,7,5,7,5,2,2,2,9,3,3,1,1,1,1,1,2,2,2,3,1,8,6,2,4,1
11094,1,26,2,9,8,9,9,9,9,3,3,4,4,3,6,5,5,4,1,2,3,1,1,1,1,1,1,1,3,3,1,3,2
11737,1,41,4,7,2,8,8,8,8,2,2,2,4,3,3,8,1,1,1,2,2,1,1,1,1,1,1,1,7,1,2,2,1
11954,1,27,4,9,5,4,3,3,3,5,4,6,2,2,4,5,9,9,1,1,1,1,1,1,1,1,6,1,4,6,1,2,1
12803,1,34,10,6,5,2,3,4,3,4,3,4,7,5,6,5,2,2,1,1,1,1,1,1,1,1,1,6,2,5,1,5,2
13024,1,37,9,8,7,8,9,9,8,4,5,6,6,7,6,10,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,3,1
14019,1,26,7,8,2,1,1,1,1,2,2,1,2,2,1,10,2,2,1,2,2,1,1,1,1,1,1,2,7,1,1,2,2
14836,1,32,7,7,10,10,10,10,10,14,10,10,15,10,10,8,8,9,1,3,4,10,10,9,8,10,10,10,6,9,1,6,6
15594,1,32,4,5,6,4,3,3,5,6,5,4,9,9,7,10,2,2,1,1,1,4,4,3,4,7,6,3,8,6,2,4,1
17580,1,30,4,4,7,7,6,6,9,7,7,7,7,8,7,3,6,5,1,1,1,1,1,1,1,1,1,1,5,4,1,6,2
19029,1,40,7,4,5,9,8,8,9,6,6,8,9,8,9,9,8,9,1,1,1,1,1,1,1,1,1,1,5,8,2,3,3
19587,1,27,2,5,6,4,4,3,4,2,3,4,2,2,2,4,10,8,1,2,2,1,1,1,1,1,1,1,4,4,2,4,2
1370,1,28,6,5,7,5,5,5,4,6,5,6,9,9,9,6,10,10,1,2,2,1,1,1,1,1,2,5,4,4,1,3,4
1430,1,24,4,6,6,6,5,5,6,4,5,5,5,6,7,9,5,7,1,1,1,1,1,1,1,1,1,1,8,2,1,4,1
21540,0,53,2,8,6,5,2,2,5,4,2,4,2,2,3,3,4,3,1,1,2,4,4,6,4,6,4,2,6,3,2,2,1
2970,1,19,2,3,6,6,7,7,6,2,3,4,3,3,3,2,4,3,1,2,3,1,1,1,1,1,1,1,2,2,2,3,2
23020,0,31,7,5,6,2,1,1,2,10,11,13,14,15,15,10,3,2,3,3,4,1,1,1,1,1,1,1,9,7,4,2,1
23868,0,27,7,5,9,5,6,3,5,9,10,9,9,9,8,5,7,7,2,3,3,3,4,3,3,6,9,9,9,8,2,7,1
5208,0,28,3,9,5,2,2,2,2,3,4,5,5,7,7,7,9,8,1,3,3,1,1,2,2,2,2,3,6,4,3,5,1
25562,0,35,3,8,6,4,4,4,3,2,4,2,2,2,2,10,4,4,1,1,3,3,2,2,2,3,3,2,7,3,3,2,1
6048,1,38,10,2,7,7,4,4,8,6,8,9,5,4,5,9,5,8,1,1,1,3,3,4,4,10,10,10,4,3,2,4,3
8236,1,34,4,2,3,1,1,1,1,2,2,4,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,5,3,1,2,2,1
10366,1,21,3,6,7,4,4,2,4,4,4,4,5,7,6,5,6,5,1,2,2,1,1,1,1,1,1,1,4,8,1,3,2
11088,1,27,6,7,7,15,15,15,14,12,13,15,5,3,5,8,9,9,1,1,1,3,4,4,4,10,7,8,3,7,2,4,2
12370,1,30,5,8,5,8,8,8,8,5,4,3,3,2,4,3,3,3,1,2,2,1,1,1,1,1,1,1,6,3,1,3,1
12668,1,28,9,5,3,3,1,1,3,5,4,5,9,7,8,8,8,9,1,1,1,1,1,1,1,1,1,6,9,1,1,3,1
15019,1,28,1,7,4,2,2,2,3,5,5,8,2,2,2,7,7,6,1,1,1,1,1,1,1,1,1,1,7,3,1,1,1
15162,1,24,4,2,10,11,10,10,14,10,11,14,9,9,10,10,10,10,1,1,3,6,8,6,5,9,9,6,6,9,2,3,4
17793,1,25,4,5,8,6,6,6,5,7,8,9,3,4,6,7,8,8,2,3,3,4,3,2,2,4,3,2,8,9,1,2,2
19298,1,23,2,5,2,1,1,1,1,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,6,1,2,4,1
19390,1,25,6,2,10,9,8,7,9,4,5,5,5,5,4,5,4,4,1,1,2,1,1,1,1,1,1,1,7,7,1,8,2
778,1,43,10,10,9,2,2,1,2,5,5,3,9,8,5,2,6,5,3,3,3,1,1,1,2,1,5,10,2,6,2,4,2
1286,1,37,2,8,6,9,9,9,9,6,5,4,4,4,5,6,8,6,1,1,2,3,4,4,3,7,5,3,5,4,1,2,2
22004,0,21,2,6,10,6,5,7,5,9,9,10,7,5,7,10,4,6,2,3,4,1,1,1,3,5,5,3,6,8,3,2,1
2641,1,40,2,9,6,2,2,1,2,6,6,7,3,3,3,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1
22400,0,35,4,10,6,5,4,3,4,3,5,7,4,6,8,10,4,4,2,3,3,1,1,1,1,1,1,6,3,3,1,2,2
23439,0,33,7,10,7,3,3,3,3,5,4,4,9,6,5,10,1,1,2,3,3,3,2,2,2,2,4,7,2,4,2,2,3
3941,0,26,2,7,8,4,4,3,4,7,8,9,4,5,7,2,3,3,1,2,4,4,3,2,2,4,3,3,3,7,1,2,2
4161,1,28,7,6,10,7,6,6,8,6,7,6,9,10,9,4,3,3,1,2,3,3,4,4,4,9,7,4,3,7,1,6,2
24248,0,26,8,10,5,5,5,6,4,4,6,7,2,2,3,2,3,2,2,2,2,1,1,1,1,1,1,1,7,2,2,4,1
24564,0,26,2,9,5,2,2,1,2,3,5,6,2,3,3,2,9,6,3,3,4,1,1,1,1,1,1,1,9,2,2,3,1
24584,0,23,2,6,8,5,6,7,4,8,9,10,6,7,8,3,9,8,2,3,4,1,2,2,2,7,5,3,8,5,1,2,2
24918,0,30,2,10,5,3,3,1,3,6,5,4,9,8,3,5,9,9,1,2,3,3,3,3,2,5,4,4,2,6,1,4,2
5898,1,32,8,4,7,9,8,7,10,4,3,4,4,3,6,2,1,1,2,2,3,7,10,10,10,10,10,9,4,7,2,4,1
20410,0,24,6,5,6,5,6,7,5,7,8,8,7,9,7,5,9,8,1,2,2,4,5,5,6,9,9,6,8,4,2,5,1
7506,1,31,10,8,8,5,5,6,5,7,8,7,6,6,7,10,8,9,2,2,2,4,4,4,4,7,6,3,3,8,1,2,1
9888,1,33,1,6,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1
11612,1,28,4,6,10,9,9,9,9,12,14,9,13,14,10,6,5,4,2,3,3,6,6,4,4,4,3,8,8,9,2,8,2
13813,1,28,2,3,7,2,2,3,2,8,7,8,7,8,7,7,6,7,2,2,3,3,4,3,3,8,10,7,3,9,1,2,1
15073,1,36,4,10,10,5,5,6,4,8,9,10,10,11,12,4,2,2,2,2,3,3,2,2,2,3,4,1,6,7,4,10,2
15778,1,28,7,9,9,12,10,9,12,10,10,7,3,4,3,3,4,4,1,1,1,5,4,4,4,10,9,5,6,7,2,7,1
16029,1,35,10,4,9,15,15,10,14,9,9,9,8,9,10,9,6,8,2,2,2,3,4,5,6,10,9,8,5,8,2,4,2
17441,1,29,2,6,3,1,1,1,1,2,3,5,4,5,8,10,6,8,2,2,2,1,1,2,2,5,4,3,6,1,2,3,1
18124,1,37,6,10,2,2,1,1,3,2,2,2,2,2,3,10,2,4,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1
18307,1,37,2,8,4,3,2,2,2,8,8,8,4,5,8,6,9,9,1,1,1,3,3,3,3,7,6,3,8,6,1,4,2
18358,1,36,2,2,2,1,1,1,2,7,1,1,10,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,9,1,3,4,1
18555,1,33,5,9,7,9,9,10,9,7,7,9,5,4,4,4,5,5,1,2,2,3,2,3,3,8,9,6,8,3,1,3,1
20844,0,17,3,6,4,2,2,3,2,2,2,3,3,3,2,2,8,5,1,1,1,1,1,1,1,1,1,1,9,3,2,2,1
1058,1,29,5,4,4,6,6,4,5,4,5,5,7,8,8,5,5,4,1,2,2,1,1,3,3,5,4,7,4,7,1,5,1
21665,0,25,2,4,6,4,2,2,4,8,9,10,7,6,8,10,9,10,3,4,4,4,4,4,4,10,7,5,5,5,3,3,2
21812,0,31,4,5,5,2,2,2,2,2,3,4,5,6,6,2,3,3,1,2,2,1,1,1,1,1,1,1,3,1,2,3,1
2981,0,28,8,7,10,3,4,3,4,7,5,6,9,9,9,5,10,10,1,2,3,10,9,7,6,10,10,7,6,8,2,4,1
3478,1,23,1,1,3,5,5,5,1,2,2,4,2,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1
23447,0,32,2,10,10,2,3,3,3,6,7,9,4,4,6,5,9,6,3,4,4,1,1,1,3,3,4,1,9,8,3,2,2
4362,1,22,4,9,7,7,8,8,7,2,3,4,2,2,2,2,5,3,1,1,1,1,1,1,1,1,1,1,9,3,2,3,2
4472,1,21,3,5,6,4,5,4,3,5,6,7,3,4,6,2,1,1,1,2,2,1,1,1,1,1,1,1,4,3,1,2,2
24180,0,35,7,3,10,5,5,5,4,5,6,6,6,5,3,3,6,4,3,5,5,5,6,6,6,10,10,10,3,5,1,2,2
6963,1,28,2,8,5,1,1,1,2,2,1,1,2,1,1,3,3,4,1,1,1,1,1,2,2,5,4,4,4,2,1,3,1
8536,1,25,3,8,6,3,4,3,3,3,2,4,5,4,6,4,5,4,2,2,2,1,1,1,1,1,1,1,7,2,1,3,1
10584,1,31,8,5,9,8,9,10,9,6,6,7,10,9,10,7,4,5,2,2,2,10,7,6,5,7,10,10,6,5,1,2,2
12650,1,31,10,2,10,7,7,7,7,9,9,8,12,12,11,9,9,10,1,1,1,10,10,10,10,10,10,8,7,8,1,3,3
20635,0,28,2,1,5,3,3,3,2,2,4,6,2,2,1,5,1,1,2,2,2,4,3,2,2,2,2,2,2,1,2,2,1
16254,1,32,7,8,7,5,5,6,5,4,5,6,6,8,9,10,10,10,1,1,1,1,1,1,1,1,1,1,4,4,2,3,2
16666,1,29,7,10,6,3,2,2,3,2,2,3,3,3,5,10,9,6,1,3,3,1,1,1,1,1,1,1,6,6,3,6,1
18843,1,24,4,4,4,2,2,1,2,2,3,5,5,6,8,3,10,9,1,3,4,3,2,2,2,2,3,4,6,6,3,2,2
19385,1,27,4,3,8,4,4,4,7,2,2,2,2,3,4,5,5,5,1,1,2,4,4,4,4,9,8,8,6,7,1,3,2
19602,1,32,2,5,8,6,6,4,6,12,10,9,8,9,9,10,10,10,2,3,4,8,8,9,7,9,6,3,8,9,2,2,2
19654,1,40,7,4,9,5,5,6,4,6,6,5,9,9,6,10,7,9,3,4,4,1,1,2,2,2,3,4,2,6,1,2,2
657,1,26,2,3,7,3,3,4,4,5,5,6,8,9,9,3,9,6,2,2,2,3,3,3,2,6,4,3,1,2,3,5,1
21879,0,26,2,7,7,4,5,4,4,5,6,6,4,3,3,2,8,6,3,3,4,3,3,3,3,7,8,5,8,5,3,3,1
22014,0,23,4,2,10,6,7,7,6,10,9,10,10,9,10,7,10,10,4,5,5,6,6,5,5,8,7,6,4,9,2,2,2
22161,0,28,2,2,10,5,5,4,5,6,6,7,5,5,6,2,10,10,4,5,5,3,2,2,2,2,3,2,9,8,2,3,2
23058,0,26,7,8,10,5,5,5,5,9,9,9,10,9,10,4,8,8,4,4,5,7,7,7,5,7,5,9,6,9,2,2,2
